Serotype,Region,Subregion,Country,Admin.level.1,Latitude,Longitude,Animal.type,Species,Report.date
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.243,105.741,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,20.972,105.648,Domestic,Unspecified Bird,1/07/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,20.971,105.65,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Nepal,Central,27.668757,85.267978,Domestic,Turkey,26/05/2021
H5N8,Asia,Eastern Asia,China,Shaanxi Sheng,39.08,109.94,Wild,Grebe,8/06/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.06,106.278,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ninh Thuan,11.845,108.693,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.504,106.209,Domestic,Unspecified Bird,30/01/2023
H5N1,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.771,105.514,Domestic,Unspecified Bird,30/01/2023
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.62248,120.22815,Domestic,Goose,2/06/2021
H5N8,Asia,Southern Asia,Nepal,Central,27.671097,85.269709,Domestic,Turkey,26/05/2021
H5N1,Asia,South-Eastern Asia,Viet Nam,Ninh Thuan,11.845,108.693,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,China,Xizang Zizhiqu,31.909941,91.538088,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),28/05/2021
H5N8,Asia,Eastern Asia,China,Xizang Zizhiqu,31.300555,91.768611,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),28/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Hai Phong City,20.752,106.673,Domestic,Unspecified Bird,30/01/2023
H5N2,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,25.0287,121.4941,Domestic,Unspecified Bird,9/06/2021
H5N1,Asia,South-Eastern Asia,Viet Nam,Ninh Thuan,11.8076,108.7607,Domestic,Unspecified Bird,29/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.059,105.669,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.125,105.349,Domestic,Unspecified Bird,30/01/2023
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.68967,120.27361,Domestic,Chicken,2/06/2021
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.3756,106.2737,Domestic,Unspecified Bird,29/05/2021
H5N2,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,25.0287,121.4941,Domestic,Unspecified Bird,9/06/2021
H5N8,Asia,Southern Asia,Nepal,Central,27.706169,85.207735,Domestic,Turkey,26/05/2021
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.376,106.274,Domestic,Unspecified Bird,30/01/2023
H5N1,Asia,South-Eastern Asia,Viet Nam,Long An,10.64,106.13,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Long An,10.64,106.13,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Lao Cai,22.504,103.986,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Western Asia,Iraq,Baghdad,33.621,44.2509,Domestic,Unspecified Bird,21/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Giang,21.466,106.127,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Binh,20.355,106.525,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Ninh,21.088,107.143,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Nghe An,18.766,105.429,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Dong Thap,10.243,105.741,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Western Asia,Israel,Southern District,31.303252,34.523594,Wild,Stork,14/04/2021
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.693313,120.245038,Domestic,Unspecified Bird,20/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.783977,126.973688,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.783977,126.973688,Domestic,Duck,22/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.229,105.883,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Hai Duong,20.868,106.338,Domestic,Unspecified Bird,30/01/2023
H5N1,Asia,Southern Asia,India,Maharashtra,21.1806,79.109,Domestic,Unspecified Bird,11/09/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Tuyen Quang,22.046,105.024,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Cao Bang,22.685,106.252,Domestic,Unspecified Bird,30/01/2023
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.741082,120.242068,Domestic,Unspecified Bird,20/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Nghe An,18.766,105.429,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.069,106.231,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.125,105.349,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Tuyen Quang,22.046,105.024,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.069,106.231,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,20.763,105.902,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,35.038691,126.813616,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,35.038691,126.813616,Domestic,Duck,22/05/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.803516,126.955505,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.803516,126.955505,Domestic,Duck,22/05/2021
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.7,120.2,Domestic,Goose,21/03/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.804,105.62,Domestic,Unspecified Bird,30/01/2023
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.7,120.2,Domestic,Goose,18/03/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Nam,15.886,108.379,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Dak Lak,13.114,107.675,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,20.928,105.637,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Japan,Totigi,36.54825,140.058222,Domestic,Chicken,15/03/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Nghe An,18.683,105.69,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.0989,127.8857,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.0989,127.8857,Domestic,Chicken,22/05/2021
H5N1,Asia,Southern Asia,India,Maharashtra,18.8834,76.3133,Domestic,Unspecified Bird,11/09/2021
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.253,105.973,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.989775,126.783819,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.1008,127.8808,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.989775,126.783819,Domestic,Chicken,22/05/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.1008,127.8808,Domestic,Chicken,22/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.235,105.365,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Hai Phong City,20.752,106.673,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Ninh,21.074,106.501,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Dak Lak,13.114,107.675,Domestic,Unspecified Bird,30/01/2023
H5N2,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,25.0287,121.48941,Domestic,Unspecified Bird,11/03/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.167,105.357,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Vinh Phuc,21.211,105.66,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Western Asia,Kuwait,Al Jahrah,30.0353,47.4115,Domestic,Unspecified Bird,12/03/2021
H5N8,Asia,Southern Asia,Nepal,Mid Western,28.869,82.17,Domestic,Chicken,10/03/2021
H5N1,Asia,Southern Asia,India,Maharashtra,19.43,77.11,Domestic,Unspecified Bird,11/09/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.177,106.063,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tinh,18.322,105.818,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Noi City,21.16,105.848,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Japan,Totigi,36.382444,139.734139,Wild,Buzzard,12/03/2021
H5N8,Asia,Eastern Asia,Japan,Totigi,36.393,139.7014,Wild,Buzzard,8/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.249,105.424,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,37.998466,127.227641,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,37.998466,127.227641,Domestic,Chicken,22/05/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),West Azarbayejan,36.54322,46.28891,Domestic,Unspecified Bird,23/03/2021
H5N1,Asia,Southern Asia,India,Maharashtra,20.8628,77.839,Domestic,Unspecified Bird,11/09/2021
H5N1,Asia,Southern Asia,India,Maharashtra,19.3579,76.4392,Domestic,Unspecified Bird,11/09/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.213,105.918,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.234,105.43,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Nam,15.886,108.379,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Dak Lak,13.114,107.675,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Japan,Miyazaki,31.716667,131.066667,Domestic,Chicken,1/03/2021
H5N8,Asia,Eastern Asia,Japan,Toyama,36.587778,136.919389,Wild,Buzzard,3/03/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Semnan,35.207336,52.304959,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,36.10609,46.74681,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Japan,Isikawa,36.3516,136.551,Wild,Buzzard,8/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.173,106.032,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Ghazvin,36.667893,49.345832,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kang-won-do,37.166169,127.84783,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kang-won-do,37.166169,127.84783,Domestic,Chicken,22/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ca Mau,8.956,104.945,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.110333,127.592641,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.110333,127.592641,Domestic,Chicken,22/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.118,105.397,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Dak Lak,13.114,107.675,Domestic,Unspecified Bird,30/01/2023
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.504,106.209,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,36.359,46.55539,Domestic,Unspecified Bird,23/03/2021
H5N1,Asia,Southern Asia,India,Maharashtra,18.8527,76.5251,Domestic,Unspecified Bird,11/09/2021
H5N1,Asia,Southern Asia,India,Maharashtra,19.6892,72.7661,Domestic,Unspecified Bird,11/09/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Nam,15.651,108.478,Domestic,Unspecified Bird,30/01/2023
H5N1,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.504,106.209,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Ghazvin,35.801845,49.812631,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,36.2567,46.06796,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyongsangnam-do,34.9024,128.331727,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyongsangnam-do,34.9024,128.331727,Domestic,Turkey,22/05/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Vinh Phuc,21.415,105.556,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.355,105.893,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),East Azarbayejan,37.995831,46.230347,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),West Azarbayejan,36.9312,45.74989,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,36.833133,127.758141,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,37.153266,126.901816,Domestic,Unspecified Bird,22/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,36.833133,127.758141,Domestic,Duck,22/05/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,37.153266,126.901816,Domestic,Chicken,22/05/2021
H5N1,Asia,Southern Asia,India,Maharashtra,19.6944,77.3067,Domestic,Unspecified Bird,11/09/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Vinh Phuc,21.423,105.537,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Vinh Phuc,21.317,105.686,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.377,105.897,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.049,105.67,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Nam,15.543,108.387,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Khanh Hoa,12.255,109.074,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,36.25125,45.99429,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Japan,Totigi,36.9751,139.8132,Wild,Ural Owl,8/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Phu Tho,21.209,105.005,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Khanh Hoa,12.255,109.074,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Kyongsangbuk-do,36.751941,128.581652,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,36.00783,47.10277,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,36.020373,47.071068,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Japan,Totigi,36.4007,139.6876,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),8/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.183,105.452,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Nam,15.62,108.482,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Japan,Tiba,35.707992,140.56446,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Southern Asia,Nepal,Central,27.786667,85.303056,Domestic,Unspecified Bird,26/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,36.483012,60.758781,Domestic,Unspecified Bird,23/03/2021
H5N8,Asia,Eastern Asia,Japan,Totigi,36.9757,139.8132,Wild,Swan,8/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,37.340536,127.472433,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,37.248666,127.505325,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Japan,Niigata,37.8345,139.226,Wild,Swan,8/04/2021
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.253,105.973,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Cheju-do,33.367125,126.329261,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),West Azarbayejan,36.65701,45.18063,Domestic,Unspecified Bird,16/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Vinh Phuc,21.14,105.734,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.897564,126.636335,Domestic,Unspecified Bird,18/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.1199,105.5797,Domestic,Unspecified Bird,18/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Nam,20.6256,105.827,Domestic,Unspecified Bird,18/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Dak Lak,13.114,107.6746,Domestic,Unspecified Bird,18/04/2021
H5N1,Asia,Southern Asia,India,Maharashtra,19.4521,73.328,Domestic,Unspecified Bird,11/09/2021
H5N8,Asia,Eastern Asia,Japan,Tiba,35.707992,140.56446,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Japan,Tiba,35.707992,140.56446,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Japan,Toyama,36.6755,136.8686,Wild,Buzzard,8/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Dak Lak,13.114,107.675,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,36.888741,127.660341,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chollabuk-do,35.674619,126.690122,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,36.947841,127.08448,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,32.91129,59.304848,Domestic,Unspecified Bird,16/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Kordestan,35.54297,46.12691,Wild,Ciconiidae (Unidentified):Ciconiidae(Incognita)(Ciconiidae),16/02/2021
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.778889,120.333056,Domestic,Chicken,12/02/2021
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.78093,120.30799,Domestic,Unspecified Bird,25/03/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.377,105.897,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.12,105.58,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ninh Binh,20.094,105.961,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Gilan,37.25495,49.40647,Domestic,Unspecified Bird,16/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Ghom,34.59952,50.84794,Domestic,Unspecified Bird,16/02/2021
H5N8,Asia,Eastern Asia,Japan,Niigata,37.9161,139.0364,Wild,Mallard:anas Platyrhynchos(Anatidae),18/02/2021
H5N8,Asia,Eastern Asia,Japan,Tokusima,33.921308,134.174296,Domestic,Unspecified Bird,18/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ninh Binh,20.2728,105.8683,Domestic,Unspecified Bird,18/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Binh,20.462,106.333,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Quang Ninh,21.41,107.705,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,38.008283,127.194277,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Japan,Tiba,35.707992,140.56446,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Southern Asia,Afghanistan,Hirat,34.6843,62.2656,Domestic,Unspecified Bird,24/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Nghe An,18.9771,105.6072,Domestic,Unspecified Bird,18/04/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,32.84755,59.36568,Domestic,Unspecified Bird,16/02/2021
H5N8,Asia,Eastern Asia,Japan,Tiba,35.721444,140.469008,Domestic,Unspecified Bird,18/02/2021
H5N8,Asia,Eastern Asia,Japan,Miyazaki,32.060187,131.481648,Domestic,Unspecified Bird,18/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.08,105.6521,Domestic,Unspecified Bird,18/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,36.874952,127.904938,Domestic,Unspecified Bird,7/02/2021
H5N8,Asia,Eastern Asia,Japan,Kagosima,32.107491,130.342037,Wild,Crane,12/02/2021
H5N8,Asia,Eastern Asia,Japan,Kagosima,32.107491,130.342037,Wild,Crane,12/02/2021
H5N8,Asia,Eastern Asia,Japan,Miyagi,38.2682,140.8693,Wild,Whooper Swan:cygnus Cygnus(Anatidae),18/02/2021
H5N8,Asia,Eastern Asia,Japan,Tiba,35.722465,140.60833,Domestic,Unspecified Bird,18/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Yen Bai,21.7194,104.7893,Domestic,Unspecified Bird,18/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.377,105.897,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Thai Nguyen,21.355,105.893,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Tay,21.08,105.652,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Republic of Korea,Chollanam-do,34.912558,126.60603,Domestic,Unspecified Bird,7/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,32.88069,59.064025,Domestic,Unspecified Bird,16/02/2021
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.8747,120.5248,Domestic,Goose,6/02/2021
H5N5,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,23.86115,120.55782,Domestic,Unspecified Bird,25/03/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Vinh Phuc,21.219,105.569,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Hai Phong City,20.752,106.673,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Nghe An,18.91,105.621,Domestic,Unspecified Bird,30/01/2023
H5N1,Asia,South-Eastern Asia,Viet Nam,Vinh Long,10.253,105.973,Domestic,Unspecified Bird,30/01/2023
H5N8,Asia,Eastern Asia,Japan,Kagosima,32.107491,130.342037,Wild,Crane,12/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),Mazandaran,36.544067,51.999936,Domestic,Unspecified Bird,16/02/2021
H5N8,Asia,Eastern Asia,Japan,Tiba,35.707992,140.56446,Domestic,Unspecified Bird,18/02/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Ha Giang,22.496,104.8746,Domestic,Unspecified Bird,18/04/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.0097,106.0646,Domestic,Unspecified Bird,18/04/2021
H5N8,Asia,Eastern Asia,Republic of Korea,Chungchongbuk-do,37.04795,127.961555,Domestic,Unspecified Bird,7/02/2021
H5N8,Asia,Southern Asia,Iran  (Islamic Republic of),West Azarbayejan,36.93375,45.79188,Domestic,Unspecified Bird,16/02/2021
H5N1,Asia,Southern Asia,India,Maharashtra,18.7842,73.5571,Domestic,Unspecified Bird,11/09/2021
H5N1,Asia,Southern Asia,India,Maharashtra,18.3944,77.1206,Domestic,Unspecified Bird,11/09/2021
H5N6,Asia,South-Eastern Asia,Viet Nam,Bac Ninh,21.01,106.065,Domestic,Unspecified Bird,30/01/2023
H5N6,Asia,South-Eastern Asia,Viet Nam,Tien Giang,10.388,106.525,Domestic,Unspecified Bird,30/01/2023
